2.44E-16,1.45E-15,5.98E-13,2.85E-16
1.44E-15,8.57E-15,9.60E-15,1.88E-16
7.50E-15,6.57E-14,4.48E-14,1.09E-15
5.98E-14,3.26E-13,2.81E-13,1.02E-14
2.39E-13,1.63E-12,1.90E-12,4.87E-14
8.14E-13,2.07E-13,1.75E-11,2.42E-13
2.25E-13,3.58E-14,1.67E-12,1.52E-12
4.88E-14,4.49E-13,3.36E-13,1.81E-13
4.67E-13,2.77E-12,3.96E-12,5.84E-14
3.45E-12,3.51E-12,2.29E-11,5.11E-13
2.26E-16,6.85E-12,1.50E-16,1.61E-15
1.30E-15,7.75E-11,1.24E-14,1.30E-15
7.63E-15,8.41E-10,3.94E-14,9.39E-15
4.03E-14,8.59E-09,2.60E-13,3.40E-14
3.05E-13,8.16E-08,1.54E-12,2.56E-13
2.14E-12,1.58E-12,7.13E-07,1.66E-12
2.07E-13,2.98E-13,1.62E-12,1.52E-11
5.30E-14,2.57E-12,4.08E-13,1.99E-12
4.24E-13,3.15E-11,3.97E-12,3.10E-13
3.24E-12,2.54E-11,1.87E-10,3.78E-12
1.27E-15,1.23E-16,3.76E-17,1.41E-16
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.03E-11,1.13E-10,5.68E-06,1.34E-10
0,0,0,0
0,0,0,0
0,0,0,0
2.17E-11,2.17E-10,1.64E-09,2.45E-10
1.17E-16,1.31E-16,3.06E-16,2.11E-17
8.00E-17,6.44E-16,1.34E-15,2.27E-17
7.26E-16,4.63E-17,8.49E-15,8.36E-17
5.56E-17,8.88E-17,8.98E-16,5.32E-16
0,0,0,0
5.32E-11,4.08E-05,-0.412195343,7.59E-10
2.07E-08,0.000262993,-0.407033238,1.52E-09
2.75E-07,8.40E-09,0.001504803,1.69E-08
1.33E-08,1.58E-09,3.20E-07,9.73E-08
1.39E-10,1.23E-09,3.14E-08,1.49E-08
3.15E-17,1.20E-15,2.37E-15,2.15E-16
9.82E-17,9.67E-15,1.52E-14,2.15E-16
6.87E-16,8.85E-16,8.47E-14,1.31E-15
8.55E-17,9.39E-16,8.51E-15,6.61E-15
0,0,0,0
7.79E-10,-0.289446445,0.310550914,-0.209983676
1.53E-08,5.20E-06,-0.236129532,-0.29967071
2.46E-07,1.42E-07,0.007550096,-0.394993568
1.69E-08,2.41E-08,-0.412959395,4.09E-06
2.15E-09,3.02E-08,1.63E-09,4.17E-07
2.82E-16,1.62E-14,1.26E-14,2.53E-15
1.49E-15,1.19E-13,4.86E-14,1.64E-15
9.25E-15,7.51E-15,7.56E-13,1.02E-14
4.72E-16,4.34E-15,8.51E-14,5.77E-14
0,0,0,0
0,0,0,0
-0.237657189,5.58E-05,0.004968457,0.282269467
4.80E-06,-0.38270487,0.032569439,-0.376062071
1.82E-07,6.40E-10,-0.418796307,7.46E-05
2.45E-08,1.41E-09,1.76E-08,-0.463725484
1.71E-15,5.53E-14,1.09E-13,1.07E-14
1.03E-14,3.58E-13,5.15E-13,1.31E-14
6.48E-14,6.85E-14,4.64E-12,6.10E-14
8.29E-15,7.01E-14,-0.831177843,7.07E-13
0,0,0,0
0.726510849,0.005774666,-0.219162633,0.029416641
-0.283699122,0.000517936,-0.343506643,0.336346381
7.99E-05,-0.317418403,5.43E-05,0.117171606
-0.436091326,2.81E-08,3.61E-06,0.000439463
1.63E-09,2.67E-08,4.03E-07,-0.441689663
1.28E-14,4.69E-13,8.73E-13,1.08E-13
5.57E-14,3.44E-12,4.05E-12,1.18E-13
5.65E-13,-0.752661314,2.82E-11,4.26E-13
7.11E-14,-0.767135537,3.41E-10,1.97E-12
0,0,0,0
0.054804432,-0.356672492,1.20E-08,-0.355879937
0.007254459,6.70E-05,2.63E-07,-0.36775237
0.000647434,4.94E-06,2.02E-06,-0.394022125
-0.376415845,2.66E-07,1.75E-07,5.39E-05
2.63E-08,4.26E-07,5.74E-08,4.38E-06
9.04E-14,4.19E-12,6.44E-14,5.50E-13
7.95E-13,2.51E-11,6.69E-13,4.94E-13
2.91E-12,2.31E-10,2.75E-12,3.90E-12
-0.73463375,2.45E-09,3.67E-11,2.26E-11
2.48E-09,3.24E-08,2.62E-10,2.28E-10
-0.513509102,3.68E-07,2.80E-09,1.53E-09
-0.399971741,6.15E-06,3.51E-08,2.22E-08
5.23E-05,1.50E-07,2.80E-07,4.73E-07
3.56E-06,2.88E-08,1.54E-08,3.06E-06
5.57E-07,3.34E-08,3.07E-09,3.54E-07
4.84E-13,5.83E-13,5.45E-14,5.67E-14
4.80E-12,3.88E-12,6.20E-13,5.33E-14
2.57E-11,3.54E-11,4.42E-12,4.43E-13
2.01E-10,3.67E-10,3.58E-11,2.99E-12
2.71E-09,2.94E-09,2.45E-10,2.18E-11
2.74E-08,2.75E-08,2.73E-09,2.32E-10
3.93E-07,5.47E-07,3.51E-08,1.74E-09
5.54E-06,2.14E-08,6.15E-07,3.85E-08
1.82E-07,2.98E-09,3.85E-08,3.58E-07
4.06E-08,3.50E-09,3.00E-09,2.05E-08
