1.100582321386341e-15,7.173787151482181e-13,5.101036894153616e-15,1.3465814221857928e-15
7.0351720863423446e-15,6.99189037986017e-12,2.9786463732070396e-14,8.987988250651212e-16
4.0810139552181983e-14,7.328123034397723e-11,1.7649339453699793e-13,7.898807692046815e-15
1.6523849167294544e-13,9.736266234660091e-13,7.625825865436822e-10,3.8961066358973606e-14
1.0910378628698537e-12,6.250487085847728e-12,5.480762689267852e-12,1.7899904663364459e-13
7.908347741073089e-12,8.294872626646123e-13,3.093927459492244e-11,9.347630915430893e-13
8.389846811907817e-13,9.443357036428706e-14,2.370251434723116e-12,5.686019758776046e-12
8.798271635923894e-14,7.170301393899192e-13,3.3717859348733045e-13,6.579793427467183e-13
7.723655693899778e-13,5.082563497329491e-12,3.0747365719659543e-12,9.217624479386736e-14
4.1015889088570124e-12,5.108907720925018e-12,4.05152595019113e-11,5.660505441512834e-13
1.157896690262257e-15,2.715245792402106e-14,2.718190413960278e-16,3.8916986030249344e-15
7.539559928643116e-15,1.829461905458471e-13,2.7567863197338338e-14,3.7065385590582625e-15
3.650164424982899e-14,1.2674731816886681e-12,1.543662053406908e-13,3.019567039528751e-14
2.1124136946656636e-13,7.558940335639205e-09,1.142359701871381e-12,1.7927318376414643e-13
1.120322953308947e-12,7.009672691459723e-08,4.507675594316991e-12,1.173029025686511e-12
4.677006739800926e-12,1.7832351214766316e-12,6.031374675146384e-07,4.372834730868127e-12
8.148628726126806e-13,3.297245261332505e-13,2.5680770784478677e-12,1.607722303538211e-11
7.91147673371509e-14,2.752127899934204e-12,3.483860246222618e-13,2.2823351142414763e-12
3.6009942288077884e-13,4.0283468863476975e-11,4.01451670195002e-12,2.2619927858152044e-13
4.61024660670771e-12,3.3971614014367896e-11,3.266494329992519e-10,3.90621762220914e-12
1.93160414770165e-15,3.0371359231821475e-16,4.852020252796161e-17,3.3960819964389383e-16
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.2253796654102753e-11,1.0271150678680959e-10,4.787348171398799e-06,1.0968396879431733e-10
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.3913731552352523e-11,1.0876117837979878e-10,4.0006269299704434e-09,1.8583189120779253e-10
3.2922701634848763e-16,5.656522065803822e-17,8.000510119892837e-17,4.660245848548923e-17
8.166126968963512e-17,6.872891408006567e-16,1.2062425043247073e-15,2.6100358908635994e-17
6.99822701000905e-16,9.626795743993138e-17,1.133812823407235e-14,8.100856289072395e-17
1.4749910670056172e-16,1.8245368750764873e-16,1.8870501976040067e-15,8.851261059049188e-16
0.0,0.0,0.0,0.0
3.290106654528378e-11,3.481085215149358e-05,-0.3689497508075529,5.522920309696704e-10
2.288642678290513e-08,0.00022960727690565026,-0.4188333605896252,6.710242606014825e-10
3.1545286310448166e-07,4.469733419143217e-08,0.0013549268670513665,2.3382591770872347e-08
4.477292574028585e-08,2.763984892070469e-09,5.401670497069598e-07,5.100961225346629e-07
2.662658648625065e-10,4.088794477897444e-09,2.698192570103768e-08,4.187963275102163e-08
3.1042130353394796e-17,8.646914400679193e-16,4.995315139565062e-16,7.030620417691424e-17
1.2088673340888387e-16,1.0188774458988385e-14,1.148825727931692e-14,4.8165692904069434e-17
6.343275136652532e-16,1.853414557077074e-15,1.284929146113582e-13,1.0026105289795536e-15
1.7084609774426905e-16,1.5580077748431325e-15,1.60673483620778e-14,9.327698842500456e-15
0.0,0.0,0.0,0.0
2.2916054616482466e-10,-0.28226928242315225,0.28944677272770764,-0.20773407991135653
1.0784020181972006e-08,4.767770959435986e-06,-0.2760917092114883,-0.28939602866239256
4.793259102311713e-07,4.677331729526527e-07,0.007021381472279277,-0.40104368398653073
3.8073503545487085e-08,3.252149582505422e-08,-0.4129581955485911,5.676212271471382e-06
2.7796843563357103e-09,2.6449974239296373e-08,1.326647762634153e-09,4.962145440863328e-07
7.176643786544378e-17,6.0460284902796335e-15,7.433716488351435e-15,7.399230967306909e-16
7.104523961615021e-16,1.3122622701066395e-13,1.1094160233528665e-13,7.124380427468983e-16
9.620815915618527e-15,1.9008380186856606e-14,2.369763366474442e-12,5.064241754487729e-15
9.020112467358445e-16,1.8718235930561658e-14,2.0993863964914322e-13,1.421362332006393e-13
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.27501953377602556,2.7858935429704816e-05,0.002494644645020317,0.310550914130922
3.4968835463032947e-06,-0.32426805927487673,0.03116927766486637,-0.32669285989472574
2.2031644660740026e-07,1.1176174963529614e-09,-0.3637633807665125,6.430004956380226e-05
2.4563498641377056e-08,1.2633674384881514e-09,1.50948136945767e-08,-0.33102368868742416
8.227537556641907e-16,1.0871900453891119e-13,6.702336753618681e-14,6.6224348172759234e-15
9.933243967484805e-15,1.0811499324402812e-12,1.4900015053329689e-12,9.727591917286918e-15
1.8840353621125658e-13,1.557273098381631e-13,1.9990687866950894e-11,1.2543351732411848e-13
1.2261367758889274e-14,1.724127740728047e-13,-0.7346337501048629,2.1585034593220356e-12
0.0,0.0,0.0,0.0
0.7265108489777836,0.0018065734798607697,-0.2124323669242734,0.017990645287625943
-0.29811986680778657,0.0002924912372087195,-0.3823223274457148,0.3339632701706016
6.663344809711025e-05,-0.38881987054466344,8.923684736527042e-05,0.1146417902021963
-0.40103705139125284,1.1204270331746577e-08,6.525992997150966e-06,0.0006527891003488607
1.0759289242811853e-09,1.3695622861336221e-08,2.2449415324375038e-07,-0.42457854254257493
6.4721558152434715e-15,1.1757372013806428e-12,7.647191051031539e-13,7.180466164346639e-14
1.004130834122237e-13,1.83134686498752e-11,1.20936949347907e-11,8.039996287597784e-14
1.5909704084580323e-12,-0.7036134124840577,2.0198463774777005e-10,1.7138067055290887e-12
1.0595976885794156e-13,-0.6519068853714711,1.3532354386219007e-09,1.936274692832575e-11
0.0,0.0,0.0,0.0
0.03365487702081987,-0.3885310308558452,4.327459784344714e-08,-0.3724543909075433
0.003687010255496683,0.00010229487344433637,3.2005604658911806e-07,-0.3841516129293002
0.0008212185591755928,6.81404479644598e-06,5.9994331050815335e-06,-0.4241140095215827
-0.41877188301144164,1.766632074213088e-07,8.558428833815746e-07,6.348110070738858e-05
1.8915156785081832e-08,2.1460666376254128e-07,4.735224172895559e-08,3.5202579242611117e-06
8.774036439698077e-14,9.04072110740829e-12,1.0995818067243425e-13,5.657745654349086e-13
1.4600338697423162e-12,1.221835834035796e-10,6.927259524467678e-13,6.282723763490922e-13
1.3136501361539038e-11,2.017124806064659e-09,1.6629104063870164e-11,6.764101024722631e-12
-0.6448391851352778,1.4775946870006427e-08,1.525156928331384e-10,1.8807954764480113e-10
1.1877808551483952e-08,8.989134793673506e-08,1.1580073063742616e-09,1.2862206472174223e-09
-0.4823630383056148,6.122050896804084e-07,7.20923019283663e-09,7.620438923996039e-09
-0.41253075912495685,6.501321605381696e-06,4.648971735262961e-08,5.1624219136945627e-08
9.440725327861209e-05,1.0501931358833945e-06,4.5047500299967095e-07,5.36492625985816e-07
6.564387867250593e-06,9.188134341533059e-08,6.238847422435919e-08,8.544242279598554e-06
2.2221237568295688e-07,7.859274796607137e-08,2.7668262642303753e-09,8.464088663135224e-07
1.122386115861761e-12,1.219221604264795e-12,1.172846947544036e-13,1.4235770636670704e-13
7.8917850579585e-12,1.3212175885564276e-11,6.907669143836309e-13,7.692695855670413e-14
2.034955513060867e-10,1.0358024059001774e-10,1.4379932227187709e-11,7.476560747954509e-13
1.6620086390591038e-09,1.2766985112437545e-09,1.0715421458742999e-10,1.0579326536839039e-11
8.011966967818891e-09,1.060355969960204e-08,1.1991256537622396e-09,1.390668753893428e-10
6.997911752953248e-08,7.474763310961417e-08,6.065666940581068e-09,1.2378235547041326e-09
5.847065989274412e-07,8.134555478567926e-07,7.223421692071945e-08,4.957525492673893e-09
